,KCNTOMS,QPROREL,UAVLEGM,UAVLEGS,KLAMPO95,KLAMPO147,KLAMPO148,KLAMPO149,ZVCT,ZINST63,KBCDO17,KBCDO18,KBCDO19,KBCDO20,KBCDO21,KBCDO22,KLAMPO224,KLAMPO22,KLAMPO150,KLAMPO244,KLAMPO241,KLAMPO242,KLAMPO243,KLAMPO181,KLAMPO182,KLAMPO183,CAXOFF,R,S,UP_D,UP_O,DOWN_D,DOWN_O,Act,time
92,545,0.02717188186943531,292.5212097167969,291.70001220703125,0,0,0,0,82.44868469238281,25.403282165527344,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.606985867023468,0.024044394335936886,91,294.26899000000003,296.26899000000003,292.26899000000003,290.26899000000003,1,460
93,551,0.027673929929733276,292.51177978515625,291.70001220703125,0,0,0,0,82.4842758178711,25.24673080444336,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6039245128631592,0.023566595703124676,92,294.28345,296.28345,292.28345,290.28345,1,465
94,557,0.02829502709209919,292.502685546875,291.70001220703125,0,0,0,0,82.51897430419922,25.08909034729004,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6007086634635925,0.023095510937499966,93,294.29791,296.29791,292.29791,290.29791,1,470
95,563,0.02898838184773922,292.495849609375,291.70001220703125,0,0,0,0,82.55281066894531,24.934326171875,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6002131104469299,0.02266959218749912,94,294.31237000000004,296.31237000000004,292.31237000000004,290.31237000000004,2,475
96,569,0.02954951487481594,292.490966796875,291.70001220703125,0,0,0,0,82.5857925415039,24.785987854003906,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6013928055763245,0.02228273593749941,95,294.32683000000003,296.32683000000003,292.32683000000003,290.32683000000003,0,480
97,575,0.02995925210416317,292.4832763671875,291.70001220703125,0,0,0,0,82.61795043945312,24.637157440185547,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6012697815895081,0.0228397273437497,96,294.34129,296.34129,292.34129,290.34129,0,485
98,581,0.030347824096679688,292.4742736816406,291.70001220703125,0,0,0,0,82.64933013916016,24.484466552734375,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6011346578598022,0.022370473632812492,97,294.35575,296.35575,292.35575,290.35575,1,490
99,586,0.030716635286808014,292.4674377441406,291.70001220703125,0,0,0,0,82.67487335205078,24.356225967407227,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.6005421280860901,0.020996377441405797,98,294.36780000000005,296.36780000000005,292.36780000000005,290.36780000000005,1,495
100,593,0.03140836954116821,292.4644775390625,291.70001220703125,0,0,0,0,82.70975494384766,24.185253143310547,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5993647575378418,0.020798075390624716,99,294.38467,296.38467,292.38467,290.38467,2,500
101,599,0.03196633607149124,292.4673767089844,291.70001220703125,0,0,0,0,82.73885345458984,24.04979705810547,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5992088913917542,0.02068246708984361,100,294.39913,296.39913,292.39913,290.39913,1,505
102,605,0.032508283853530884,292.46929931640625,291.70001220703125,0,0,0,0,82.76722717285156,23.915546417236328,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5975583791732788,0.02055709316406251,101,294.41359,296.41359,292.41359,290.41359,1,510
103,611,0.03317354992032051,292.4747314453125,291.70001220703125,0,0,0,0,82.7948989868164,23.78305435180664,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5972455143928528,0.020466814453124583,102,294.42805000000004,296.42805000000004,292.42805000000004,290.42805000000004,1,515
104,617,0.033926960080862045,292.4866638183594,291.70001220703125,0,0,0,0,82.8218994140625,23.66080665588379,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5955361723899841,0.02044153818359348,103,294.44251,296.44251,292.44251,290.44251,1,520
105,623,0.034755948930978775,292.5048522949219,291.70001220703125,0,0,0,0,82.84821319580078,23.550275802612305,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5952324867248535,0.020478822949218625,104,294.45697,296.45697,292.45697,290.45697,0,525
106,629,0.03556456416845322,292.5271911621094,291.70001220703125,0,0,0,0,82.87371826171875,23.4487247467041,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5950694680213928,0.021115223242186402,105,294.47143000000005,296.47143000000005,292.47143000000005,290.47143000000005,2,530
107,635,0.03620545193552971,292.5484313964844,291.70001220703125,0,0,0,0,82.89815521240234,23.349199295043945,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5964798331260681,0.020625413964843346,106,294.48589000000004,296.48589000000004,292.48589000000004,290.48589000000004,0,535
108,641,0.036734286695718765,292.56805419921875,291.70001220703125,0,0,0,0,82.92118835449219,23.249113082885742,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5964472889900208,0.021354083984374484,107,294.50035,296.50035,292.50035,290.50035,0,540
109,647,0.037262167781591415,292.5906066894531,291.70001220703125,0,0,0,0,82.94244384765625,23.15367317199707,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5963846445083618,0.021515933789062275,108,294.51481,296.51481,292.51481,290.51481,1,545
110,653,0.03787214308977127,292.6159973144531,291.70001220703125,0,0,0,0,82.9615707397461,23.06368637084961,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.59625643491745,0.020867273144530712,109,294.52927000000005,296.52927000000005,292.52927000000005,290.52927000000005,2,550
111,659,0.03844323754310608,292.6429748535156,291.70001220703125,0,0,0,0,82.97817993164062,22.977245330810547,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977314710617065,0.020992448535155857,110,294.54373000000004,296.54373000000004,292.54373000000004,290.54373000000004,0,555
112,665,0.038918741047382355,292.6658630371094,291.70001220703125,0,0,0,0,82.99192810058594,22.888051986694336,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977700352668762,0.022153460742187006,111,294.55819,296.55819,292.55819,290.55819,1,560
113,665,0.038918741047382355,292.6658630371094,291.70001220703125,0,0,0,0,82.99192810058594,22.888051986694336,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977700352668762,0.021153460742187005,112,294.55819,296.55819,292.55819,290.55819,0,565
114,665,0.038918741047382355,292.6658630371094,291.70001220703125,0,0,0,0,82.99192810058594,22.888051986694336,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977700352668762,0.022153460742187006,113,294.55819,296.55819,292.55819,290.55819,0,570
115,677,0.039896320551633835,292.7161865234375,291.70001220703125,0,0,0,0,83.00936889648438,22.719850540161133,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977500677108765,0.022581530468748952,114,294.58711000000005,296.58711000000005,292.58711000000005,290.58711000000005,0,575
116,682,0.04030630737543106,292.7376708984375,291.70001220703125,0,0,0,0,83.0121841430664,22.653310775756836,0,0,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977352261543274,0.022770217968749194,115,294.59916000000004,296.59916000000004,292.59916000000004,290.59916000000004,2,580
117,689,0.04076517000794411,292.763427734375,291.70001220703125,0,0,0,0,83.01121520996094,22.55735206604004,7,7,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.597773015499115,0.02194795468749953,116,294.61603,296.61603,292.61603,290.61603,1,585
118,695,0.04110116884112358,292.7801208496094,291.70001220703125,0,0,0,0,83.00550079345703,22.468666076660156,15,15,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5982691645622253,0.02199261699218732,117,294.63049,296.63049,292.63049,290.63049,0,590
119,701,0.041588447988033295,292.800537109375,291.70001220703125,0,0,0,0,82.9949722290039,22.384336471557617,25,25,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5987371206283569,0.023111742187498976,118,294.64495000000005,296.64495000000005,292.64495000000005,290.64495000000005,1,595
120,707,0.04216452315449715,292.8232727050781,291.70001220703125,0,0,0,0,82.9793701171875,22.30731773376465,36,36,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5972370505332947,0.022277254101561766,119,294.65941000000004,296.65941000000004,292.65941000000004,290.65941000000004,0,600
121,712,0.042693424969911575,292.8429260253906,291.70001220703125,0,0,0,0,82.9623031616211,22.24600601196289,46,46,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5971660017967224,0.023429320507812008,120,294.67146,296.67146,292.67146,290.67146,0,605
122,718,0.04328120872378349,292.8634948730469,291.70001220703125,0,0,0,0,82.93672180175781,22.173595428466797,60,60,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5971173048019409,0.0235514974609373,121,294.68592,296.68592,292.68592,290.68592,0,610
123,725,0.04392170161008835,292.8856506347656,291.70001220703125,0,0,0,0,82.89955139160156,22.0903263092041,78,78,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5970749855041504,0.0236572126953115,122,294.70279000000005,296.70279000000005,292.70279000000005,290.70279000000005,0,615
124,731,0.04444305971264839,292.9058532714844,291.70001220703125,0,0,0,0,82.86116027832031,22.026386260986328,95,95,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5970422625541687,0.02377206542968679,123,294.71725000000004,296.71725000000004,292.71725000000004,290.71725000000004,0,620
125,731,0.04444305971264839,292.9058532714844,291.70001220703125,0,0,0,0,82.86116027832031,22.026386260986328,95,95,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5970422625541687,0.02377206542968679,124,294.71725000000004,296.71725000000004,292.71725000000004,290.71725000000004,1,625
126,731,0.04444305971264839,292.9058532714844,291.70001220703125,0,0,0,0,82.86116027832031,22.026386260986328,95,95,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5970422625541687,0.02277206542968679,125,294.71725000000004,296.71725000000004,292.71725000000004,290.71725000000004,0,630
127,743,0.04574349895119667,292.9479064941406,291.70001220703125,0,0,0,0,82.7655258178711,21.90936279296875,133,133,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5974423289299011,0.02403472988281237,126,294.74617,296.74617,292.74617,290.74617,2,635
128,749,0.0462648905813694,292.9661865234375,291.70001220703125,0,0,0,0,82.70793151855469,21.853994369506836,154,154,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5987189412117004,0.023111130468749023,127,294.76063000000005,296.76063000000005,292.76063000000005,290.76063000000005,1,640
129,755,0.04679713025689125,292.981689453125,291.70001220703125,0,0,0,0,82.64363861083984,21.799968719482422,177,177,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5992435216903687,0.023131989062499313,128,294.77509000000003,296.77509000000003,292.77509000000003,290.77509000000003,0,645
130,761,0.04743463546037674,293.0027160644531,291.70001220703125,0,0,0,0,82.57251739501953,21.755373001098633,201,201,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5993167757987976,0.024263321289062105,129,294.78955,296.78955,292.78955,290.78955,0,650
131,767,0.04802757129073143,293.0231018066406,291.70001220703125,0,0,0,0,82.49445343017578,21.71727180480957,227,205,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5993689298629761,0.024381836132812397,130,294.80401,296.80401,292.80401,290.80401,1,655
132,772,0.04858722537755966,293.0378112792969,291.70001220703125,0,0,0,0,82.42403411865234,21.684539794921875,249,205,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5991117358207703,0.0234350255859365,131,294.81606000000005,296.81606000000005,292.81606000000005,290.81606000000005,0,660
133,779,0.0494808629155159,293.0609436035156,291.70001220703125,0,0,0,0,82.31716918945312,21.643613815307617,282,205,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5981011986732483,0.02456027207031184,132,294.83293000000003,296.83293000000003,292.83293000000003,290.83293000000003,0,665
134,785,0.05016797408461571,293.0828552246094,291.70001220703125,0,0,0,0,82.21781158447266,21.621532440185547,312,205,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5980819463729858,0.02470930449218713,133,294.84739,296.84739,292.84739,290.84739,0,670
135,791,0.050802432000637054,293.1051330566406,291.7000732421875,0,0,0,0,82.11124420166016,21.607295989990234,343,205,20,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5980692505836487,0.02486566113281242,134,294.86185,296.86185,292.86185,290.86185,0,675
136,797,0.051399655640125275,293.1252136230469,291.70013427734375,0,0,0,0,81.9974365234375,21.59457015991211,376,205,22,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5980615615844727,0.024978072460936574,135,294.87631000000005,296.87631000000005,292.87631000000005,290.87631000000005,1,680
137,803,0.052125755697488785,293.1427917480469,291.7001953125,0,0,0,0,81.87639617919922,21.580055236816406,410,205,24,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5985289812088013,0.024040434960936864,136,294.89077000000003,296.89077000000003,292.89077000000003,290.89077000000003,1,685
138,809,0.05308132618665695,293.1669921875,291.70025634765625,0,0,0,0,81.74812316894531,21.57573699951172,446,205,27,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.597286581993103,0.024235243749999653,137,294.90523,296.90523,292.90523,290.90523,0,690
139,815,0.05405113101005554,293.1993103027344,291.7003173828125,0,0,0,0,81.61264038085938,21.591663360595703,483,205,30,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5972389578819275,0.025592406054687444,138,294.91969,296.91969,292.91969,290.91969,1,695
140,821,0.05506693571805954,293.2322692871094,291.70037841796875,0,0,0,0,81.469970703125,21.617984771728516,522,205,33,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.597698986530304,0.024962385742186597,139,294.93415000000005,296.93415000000005,292.93415000000005,290.93415000000005,0,700
141,827,0.05610395595431328,293.2669372558594,291.7004699707031,0,0,0,0,81.32015228271484,21.650522232055664,562,205,37,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977225303649902,0.026366545117186887,140,294.94861000000003,296.94861000000003,292.94861000000003,290.94861000000003,0,705
142,833,0.057016853243112564,293.2984924316406,291.7005615234375,0,0,0,0,81.16325378417969,21.685413360595703,603,205,42,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977405309677124,0.026708448632812177,141,294.96307,296.96307,292.96307,290.96307,1,710
143,839,0.058008816093206406,293.3328552246094,291.70068359375,0,0,0,0,80.99932861328125,21.728614807128906,646,205,46,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.596873939037323,0.026106504492187467,142,294.97753,296.97753,292.97753,290.97753,0,715
144,844,0.05886169523000717,293.3670654296875,291.7008056640625,0,0,0,0,80.857421875,21.776653289794922,683,205,51,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968375205993652,0.027549708593749073,143,294.98958000000005,296.98958000000005,292.98958000000005,290.98958000000005,2,720
145,851,0.059690844267606735,293.4093017578125,291.7010192871094,0,0,0,0,80.6507568359375,21.851716995239258,736,205,57,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5959546566009521,0.027057035156249413,144,295.00645000000003,297.00645000000003,293.00645000000003,291.00645000000003,0,725
146,857,0.06017579138278961,293.4323425292969,291.70123291015625,0,0,0,0,80.46630096435547,21.904953002929688,783,205,64,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968621373176575,0.028228650585937202,145,295.02091,297.02091,293.02091,291.02091,0,730
147,863,0.06070416793227196,293.4530334472656,291.70147705078125,0,0,0,0,80.2752456665039,21.951921463012695,832,205,71,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968440771102905,0.028353268945312492,146,295.03537,297.03537,293.03537,291.03537,0,735
148,869,0.06125955656170845,293.4760437011719,291.7017822265625,0,0,0,0,80.07775115966797,22.00811004638672,882,205,78,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968217253684998,0.028524274023436647,147,295.04983000000004,297.04983000000004,293.04983000000004,291.04983000000004,0,740
149,875,0.06182568520307541,293.4985046386719,291.7021179199219,0,0,0,0,79.87398529052734,22.070274353027344,933,205,86,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968005657196045,0.028684292773436936,148,295.06429,297.06429,293.06429,291.06429,1,745
150,881,0.06257691979408264,293.5183410644531,291.7025146484375,0,0,0,0,79.66415405273438,22.131629943847656,986,205,95,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5974818468093872,0.027791821289062227,149,295.07875,297.07875,293.07875,291.07875,0,750
151,887,0.0634593516588211,293.5386657714844,291.7029724121094,0,0,0,0,79.44844055175781,22.193878173828125,1040,205,104,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5975229144096375,0.028909115429687517,150,295.09321,297.09321,293.09321,291.09321,2,755
152,893,0.06407318264245987,293.5567321777344,291.7035217285156,0,0,0,0,79.2270736694336,22.262630462646484,1096,205,114,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5986101627349854,0.02798124355468667,151,295.10767000000004,297.10767000000004,293.10767000000004,291.10767000000004,2,760
153,899,0.06432356685400009,293.5672302246094,291.7041320800781,0,0,0,0,79.00025177001953,22.333951950073242,1153,205,125,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5981897711753845,0.02790200449218696,152,295.12213,297.12213,293.12213,291.12213,1,765
154,905,0.0646701455116272,293.5718078613281,291.7048034667969,0,0,0,0,78.76821899414062,22.398284912109375,1212,205,137,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5969088673591614,0.02770435722656225,153,295.13659,297.13659,293.13659,291.13659,2,770
155,911,0.06503252685070038,293.5756530761719,291.7055969238281,0,0,0,0,78.53124237060547,22.460723876953125,1272,205,149,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5963706374168396,0.027492061523436404,154,295.15105000000005,297.15105000000005,293.15105000000005,291.15105000000005,0,775
156,917,0.06527958065271378,293.5690612792969,291.70648193359375,0,0,0,0,78.28960418701172,22.51481819152832,1332,205,163,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5962992906570435,0.028071025585936694,155,295.16551000000004,297.16551000000004,293.16551000000004,291.16551000000004,2,780
157,923,0.06542730331420898,293.5582580566406,291.70751953125,0,0,0,0,78.04359436035156,22.570100784301758,1392,205,177,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5975129008293152,0.026565761132811984,156,295.17997,297.17997,293.17997,291.17997,0,785
158,929,0.06552217900753021,293.5672607421875,291.7086486816406,0,0,0,0,77.79351043701172,22.609115600585938,1452,205,192,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.597540557384491,0.027456614843749776,157,295.19443,297.19443,293.19443,291.19443,2,790
159,935,0.06549891084432602,293.7076110839844,291.7101745605469,0,0,0,0,77.53972625732422,22.924327850341797,1512,205,208,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.596956193447113,0.02897442167968643,158,295.20889000000005,297.20889000000005,293.20889000000005,291.20889000000005,0,795
160,941,0.06529518216848373,293.8717041015625,291.7116394042969,0,0,0,0,77.28265380859375,23.313074111938477,1572,205,225,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968450307846069,0.03296708203124922,159,295.22335000000004,297.22335000000004,293.22335000000004,291.22335000000004,0,800
161,947,0.06510411202907562,294.0257873535156,291.713134765625,0,0,0,0,77.02261352539062,23.6833438873291,1632,205,243,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5968061089515686,0.03575954707031201,160,295.23781,297.23781,293.23781,291.23781,0,805
162,953,0.06493297964334488,294.1512145996094,291.71453857421875,0,0,0,0,76.75984191894531,24.023195266723633,1692,205,262,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5967752933502197,0.0379788919921873,161,295.25227,297.25227,293.25227,291.25227,0,810
163,959,0.06478402763605118,294.2354736328125,291.7158203125,0,0,0,0,76.49456024169922,24.303041458129883,1752,205,282,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5967673659324646,0.039374872656248956,162,295.26673000000005,297.26673000000005,293.26673000000005,291.26673000000005,2,815
164,965,0.06451014429330826,294.2740783691406,291.7170104980469,0,0,0,0,76.22750854492188,24.507171630859375,1800,205,301,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5980326533317566,0.03885776738281174,163,295.28119000000004,297.28119000000004,293.28119000000004,291.28119000000004,2,820
165,971,0.06403101980686188,294.265625,291.71820068359375,0,0,0,0,75.9618148803711,24.627723693847656,1800,205,321,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977142453193665,0.03839949999999953,164,295.29565,297.29565,293.29565,291.29565,1,825
166,971,0.06403101980686188,294.265625,291.71820068359375,0,0,0,0,75.9618148803711,24.627723693847656,1800,205,321,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977142453193665,0.03839949999999953,165,295.29565,297.29565,293.29565,291.29565,0,830
167,971,0.06403101980686188,294.265625,291.71820068359375,0,0,0,0,75.9618148803711,24.627723693847656,1800,205,321,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977142453193665,0.03939949999999953,166,295.29565,297.29565,293.29565,291.29565,1,835
168,976,0.06365019828081131,294.2283020019531,291.7192077636719,0,0,0,0,75.74320220947266,24.667882919311523,1800,205,337,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977302193641663,0.037412040039062275,167,295.3077,297.3077,293.3077,291.3077,0,840
169,982,0.06335943192243576,294.17205810546875,291.7204895019531,0,0,0,0,75.48529052734375,24.68462371826172,1800,205,357,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977315902709961,0.03699796210937393,168,295.32216000000005,297.32216000000005,293.32216000000005,291.32216000000005,0,845
170,988,0.06319157034158707,294.1122131347656,291.7218322753906,0,0,0,0,75.2327880859375,24.694259643554688,1800,205,377,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977311134338379,0.03551186269531172,169,295.33662000000004,297.33662000000004,293.33662000000004,291.33662000000004,0,850
171,994,0.06310418993234634,294.04443359375,291.7231750488281,0,0,0,0,74.9859848022461,24.688390731811523,1800,205,397,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977413654327393,0.03386707187499951,170,295.35108,297.35108,293.35108,291.35108,0,855
172,1000,0.06307630240917206,293.9643249511719,291.72454833984375,0,0,0,0,74.74494934082031,24.658763885498047,1800,205,418,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977569222450256,0.031975699023437304,171,295.36554,297.36554,293.36554,291.36554,0,860
173,1000,0.06307630240917206,293.9643249511719,291.72454833984375,0,0,0,0,74.74494934082031,24.658763885498047,1800,205,418,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977569222450256,0.031975699023437304,172,295.36554,297.36554,293.36554,291.36554,1,865
174,1000,0.06307630240917206,293.9643249511719,291.72454833984375,0,0,0,0,74.74494934082031,24.658763885498047,1800,205,418,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5977569222450256,0.0309756990234373,173,295.36554,297.36554,293.36554,291.36554,1,870
175,1005,0.06319621205329895,293.8907165527344,291.7257080078125,0,0,0,0,74.54846954345703,24.616161346435547,1800,205,435,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5974458456039429,0.029262531054686406,174,295.37759000000005,297.37759000000005,293.37759000000005,291.37759000000005,1,875
176,1011,0.06362580507993698,293.8070983886719,291.72711181640625,0,0,0,0,74.3178939819336,24.56623649597168,1800,205,455,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5961771011352539,0.027300967773436696,175,295.39205000000004,297.39205000000004,293.39205000000004,291.39205000000004,1,880
177,1018,0.06442976742982864,293.7193298339844,291.7287902832031,0,0,0,0,74.0559310913086,24.522201538085938,1800,205,480,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5956013202667236,0.025208196679687035,176,295.40892,297.40892,293.40892,291.40892,1,885
178,1024,0.0653100535273552,293.649169921875,291.7301940917969,0,0,0,0,73.83692932128906,24.491689682006836,1800,205,500,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5960027575492859,0.023515798437499826,177,295.42338,297.42338,293.42338,291.42338,0,890
179,1030,0.06616600602865219,293.6390380859375,291.73187255859375,0,0,0,0,73.61858367919922,24.50282096862793,1800,205,521,0,0,0,0,0,1,0,1,0,0,1,0,0,-0.5959946513175964,0.024023961718748977,178,295.43784000000005,297.43784000000005,293.43784000000005,291.43784000000005,0,895
